created_at,word
2020-02-23T19:36:04Z,trump
2020-02-23T05:55:28Z,nevada
2020-02-23T05:55:28Z,caucuses
2020-02-23T05:55:28Z,dem
2020-02-23T05:55:28Z,results
2020-02-23T05:55:28Z,50
2020-02-23T05:55:28Z,reporting
2020-02-23T05:55:28Z,"1,046"
2020-02-23T05:55:28Z,"2,097"
2020-02-23T05:55:28Z,precincts
2020-02-23T05:55:28Z,berniesanders
2020-02-23T05:55:28Z,46.6
2020-02-23T05:55:28Z,"3,564"
2020-02-23T05:55:28Z,votes
2020-02-23T05:55:28Z,joebiden
2020-02-23T05:55:28Z,19.2
2020-02-23T05:55:28Z,"1,471"
2020-02-23T05:55:28Z,petebuttigieg
2020-02-23T05:55:28Z,15.4
2020-02-23T05:55:28Z,"1,175"
2020-02-23T05:55:28Z,elizabethwarren
2020-02-23T05:55:28Z,10.3
2020-02-23T05:55:28Z,785
2020-02-23T05:55:28Z,amyklobuchar
2020-02-23T05:55:28Z,4.5
2020-02-23T05:55:28Z,345
2020-02-23T05:55:28Z,tomsteyer
2020-02-23T05:55:28Z,3.8
2020-02-23T05:55:28Z,288
2020-02-23T05:55:28Z,nvcaucus
2020-02-23T19:16:00Z,nevada
2020-02-23T19:16:00Z,caucuses
2020-02-23T19:16:00Z,dem
2020-02-23T19:16:00Z,results
2020-02-23T19:16:00Z,60
2020-02-23T19:16:00Z,reporting
2020-02-23T19:16:00Z,"1,266"
2020-02-23T19:16:00Z,"2,097"
2020-02-23T19:16:00Z,precincts
2020-02-23T19:16:00Z,berniesanders
2020-02-23T19:16:00Z,46
2020-02-23T19:16:00Z,"3,523"
2020-02-23T19:16:00Z,votes
2020-02-23T19:16:00Z,joebiden
2020-02-23T19:16:00Z,19.6
2020-02-23T19:16:00Z,"1,496"
2020-02-23T19:16:00Z,petebuttigieg
2020-02-23T19:16:00Z,15.3
2020-02-23T19:16:00Z,"1,172"
2020-02-23T19:16:00Z,elizabethwarren
2020-02-23T19:16:00Z,10.1
2020-02-23T19:16:00Z,773
2020-02-23T19:16:00Z,amyklobuchar
2020-02-23T19:16:00Z,4.8
2020-02-23T19:16:00Z,364
2020-02-23T19:16:00Z,tomsteyer
