created_at,word
2020-02-20T05:52:22Z,bloomberg
2020-02-20T05:52:22Z,michaelbloomberg
2020-02-20T05:52:22Z,stockmarket
2020-02-20T05:52:22Z,investors
2020-02-20T05:52:22Z,democraticdebate
2020-02-20T05:52:22Z,trump
2020-02-14T20:23:34Z,vote2020
2020-02-14T20:23:34Z,2020election
2020-02-14T20:23:34Z,petebuttigieg
2020-02-14T20:23:34Z,michaelbloomberg
2020-02-14T20:23:34Z,joebiden
2020-02-14T20:23:34Z,elizabethwarren
2020-02-14T20:23:34Z,amyklobuchar
2020-02-14T20:23:34Z,tomsteyer
2020-02-14T20:23:34Z,berniesanders
2020-02-14T20:23:34Z,tulsigabbard
2020-02-14T20:23:34Z,predictiongame
2020-02-14T20:23:34Z,cashprizecontests
2020-02-14T20:23:34Z,takeyourpositions
2020-02-14T20:23:34Z,electionnews
2020-02-14T20:23:45Z,vote2020
2020-02-14T20:23:45Z,2020election
2020-02-14T20:23:45Z,petebuttigieg
2020-02-14T20:23:45Z,michaelbloomberg
2020-02-14T20:23:45Z,joebiden
2020-02-14T20:23:45Z,elizabethwarren
2020-02-14T20:23:45Z,amyklobuchar
2020-02-14T20:23:45Z,tomsteyer
2020-02-14T20:23:45Z,berniesanders
2020-02-14T20:23:45Z,tulsigabbard
2020-02-14T20:23:45Z,predictiongame
2020-02-14T20:23:45Z,cashprizecontests
2020-02-14T20:23:45Z,takeyourpositions
2020-02-14T20:23:45Z,electionnews
2020-02-19T17:56:21Z,politicalcartoons
2020-02-19T17:56:21Z,vote2020
2020-02-19T17:56:21Z,2020election
2020-02-19T17:56:21Z,petebuttigieg
2020-02-19T17:56:21Z,michaelbloomberg
2020-02-19T17:56:21Z,joebiden
2020-02-19T17:56:21Z,elizabethwarren
2020-02-19T17:56:21Z,amyklobuchar
2020-02-19T17:56:21Z,tomsteyer
2020-02-19T17:56:21Z,berniesanders
2020-02-19T17:56:21Z,tulsigabbard
2020-02-19T17:56:21Z,predictiongame
2020-02-19T17:56:21Z,cashprizecontests
2020-02-19T17:56:21Z,takeyourpositions
2020-02-19T17:56:21Z,electionnews
2020-02-19T17:56:21Z,nevada
2020-02-19T17:56:21Z,nevadacaucus
2020-02-16T00:37:34Z,vote2020
2020-02-16T00:37:34Z,2020election
2020-02-16T00:37:34Z,petebuttigieg
2020-02-16T00:37:34Z,michaelbloomberg
2020-02-16T00:37:34Z,joebiden
2020-02-16T00:37:34Z,elizabethwarren
2020-02-16T00:37:34Z,amyklobuchar
2020-02-16T00:37:34Z,tomsteyer
2020-02-16T00:37:34Z,berniesanders
2020-02-16T00:37:34Z,tulsigabbard
2020-02-16T00:37:34Z,predictiongame
2020-02-16T00:37:34Z,cashprizecontests
2020-02-16T00:37:34Z,takeyourpositions
2020-02-16T00:37:34Z,electionnews
2020-02-16T00:37:34Z,nevada
2020-02-16T00:37:34Z,nevadacaucus
2020-02-21T18:11:49Z,vote2020
2020-02-21T18:11:49Z,2020election
2020-02-21T18:11:49Z,petebuttigieg
2020-02-21T18:11:49Z,michaelbloomberg
2020-02-21T18:11:49Z,joebiden
2020-02-21T18:11:49Z,elizabethwarren
2020-02-21T18:11:49Z,amyklobuchar
2020-02-21T18:11:49Z,tomsteyer
2020-02-21T18:11:49Z,berniesanders
2020-02-21T18:11:49Z,tulsigabbard
2020-02-21T18:11:49Z,predictiongame
2020-02-21T18:11:49Z,cashprizecontests
2020-02-21T18:11:49Z,takeyourpositions
2020-02-21T18:11:49Z,electionnews
2020-02-21T18:11:49Z,nevada
2020-02-21T18:11:49Z,nevadacaucus
2020-02-21T17:52:35Z,michaelbloomberg
2020-02-21T17:52:35Z,money
2020-02-21T17:52:35Z,god
2020-02-21T17:52:35Z,empathy
2020-02-21T17:52:35Z,satan
2020-02-21T17:52:35Z,carry
2020-02-21T17:52:35Z,medicareforall
2020-02-14T23:48:00Z,michaelbloomberg
2020-02-14T23:48:00Z,running
2020-02-14T23:48:00Z,plainly
2020-02-14T23:48:00Z,revealed
2020-02-14T23:48:00Z,systemic
2020-02-14T23:48:00Z,rot
2020-02-14T23:48:00Z,congressional
2020-02-14T23:48:00Z,black
2020-02-14T23:48:00Z,caucus
2020-02-14T23:48:00Z,contentofcharacter
2020-02-14T23:48:00Z,bloombergisaracist
2020-02-18T01:16:46Z,michaelbloomberg
2020-02-18T01:16:46Z,stature
2020-02-18T01:16:46Z,stature
2020-02-18T01:16:46Z,berniebeatstrump
2020-02-21T16:04:10Z,michaelbloomberg
2020-02-21T16:04:10Z,immediately
2020-02-21T16:04:10Z,hard
2020-02-21T16:04:10Z,hit
2020-02-21T16:04:10Z,commercial
2020-02-21T16:04:10Z,shaming
2020-02-21T16:04:10Z,gop
2020-02-21T16:04:10Z,cheat
2020-02-21T16:04:10Z,win
2020-02-21T16:04:10Z,americans
2020-02-21T16:04:10Z,vote
2020-02-19T15:26:33Z,funny
2020-02-19T15:26:33Z,ratings
2020-02-19T15:26:33Z,bloomberg's
2020-02-19T15:26:33Z,demdebate
2020-02-19T15:26:33Z,debut
2020-02-19T15:26:33Z,topped
2020-02-19T15:26:33Z,trump's
2020-02-19T15:26:33Z,2016
2020-02-19T15:26:33Z,primary
2020-02-19T15:26:33Z,debate
2020-02-19T15:26:33Z,appearances
2020-02-19T15:26:33Z,mike2020
2020-02-19T15:26:33Z,michaelbloomberg
2020-02-19T15:26:33Z,democrats
2020-02-19T15:26:33Z,nevadadebate
2020-02-19T15:26:33Z,politics
2020-02-19T15:26:33Z,election2020
2020-02-21T13:43:56Z,yikes
2020-02-21T13:43:56Z,michaelbloomberg
2020-02-21T13:43:56Z,throw
2020-02-21T13:43:56Z,money
2020-02-21T13:43:56Z,diss
2020-02-21T13:43:56Z,opponents
2020-02-21T13:43:56Z,love
2020-02-21T13:43:56Z,democracy
2020-02-16T23:58:48Z,nevadacaucuses
2020-02-16T23:58:48Z,michaelbloomberg
2020-02-16T23:58:48Z,america
2020-02-16T23:58:48Z,dirty
2020-02-16T23:58:48Z,trenches
2020-02-16T23:58:48Z,voters
2020-02-16T23:58:48Z,unseat
2020-02-16T23:58:48Z,trump
2020-02-16T23:58:48Z,remote
2020-02-16T23:58:48Z,control
2020-02-16T23:58:48Z,glossy
2020-02-16T23:58:48Z,ads
2020-02-16T23:58:48Z,nvdems
2020-02-21T12:23:06Z,fridaymotivation
2020-02-21T12:23:06Z,impressions
2020-02-21T12:23:06Z,michaelbloomberg
2020-02-21T12:23:06Z,arrogant
2020-02-21T12:23:06Z,misogynistic
2020-02-21T12:23:06Z,bigoted
2020-02-21T12:23:06Z,billionaire
2020-02-21T12:23:06Z,intent
2020-02-21T12:23:06Z,preserving
2020-02-21T12:23:06Z,tax
2020-02-21T12:23:06Z,breaks
2020-02-21T12:23:06Z,white
2020-02-21T12:23:06Z,privilege
2020-02-21T12:23:06Z,status
2020-02-21T12:23:06Z,impressions
2020-02-21T12:23:06Z,overcome
2020-02-21T12:23:06Z,voter
2020-02-21T12:23:06Z,called
2020-02-21T12:23:06Z,trump2
2020-02-21T12:23:06Z,democrats
2020-02-21T11:49:51Z,elizabethwarren
2020-02-21T11:49:51Z,democraticdebate
2020-02-21T11:49:51Z,michaelbloomberg
2020-02-21T11:49:51Z,racist
2020-02-21T11:49:51Z,sexist
2020-02-21T11:49:51Z,bigot
2020-02-21T11:49:51Z,offensive
2020-02-21T11:49:51Z,donald
2020-02-21T11:49:51Z,trump
2020-02-21T11:49:51Z,literally
2020-02-21T11:49:51Z,1
2020-02-21T11:49:51Z,minute
2020-02-21T11:49:51Z,warren
2020-02-21T11:49:51Z,endorse
2020-02-21T11:49:51Z,racist
2020-02-21T11:49:51Z,sexist
2020-02-21T11:49:51Z,bigot
2020-02-21T11:49:51Z,president
2020-02-21T11:49:51Z,wins
2020-02-21T11:49:51Z,nomination
2020-02-20T11:07:59Z,night's
2020-02-20T11:07:59Z,democraticdebate
2020-02-20T11:07:59Z,demdebate
2020-02-20T11:07:59Z,michaelbloomberg
2020-02-20T11:07:59Z,elizabethwarren
2020-02-20T11:07:59Z,freaky
2020-02-20T11:07:59Z,tiny
2020-02-21T07:55:31Z,elizabethwarren
2020-02-21T07:55:31Z,plan
2020-02-21T07:55:31Z,michaelbloomberg
2020-02-21T07:55:31Z,ad
2020-02-21T07:55:31Z,debate
2020-02-21T07:42:51Z,matter
2020-02-21T07:42:51Z,bad
2020-02-21T07:42:51Z,week
2020-02-21T07:42:51Z,remember
2020-02-21T07:42:51Z,michaelbloomberg
2020-02-21T07:42:51Z,worse
2020-02-21T07:13:04Z,michaelbloomberg
2020-02-21T07:13:04Z,democrats
2020-02-21T07:13:04Z,chance
2020-02-21T07:13:04Z,politically
2020-02-21T07:13:04Z,berniesanders
2020-02-21T07:13:04Z,disregarded
2020-02-21T07:13:04Z,communist
2020-02-21T07:13:04Z,candidates
2020-02-21T07:13:04Z,lack
2020-02-21T07:13:04Z,stamina
2020-02-21T07:13:04Z,en
2020-02-21T07:13:04Z,vision
2020-02-21T07:13:04Z,beat
2020-02-21T07:13:04Z,trump's
2020-02-21T07:13:04Z,populism
2020-02-21T06:15:50Z,clorox
2020-02-21T06:15:50Z,elizabethwarren
2020-02-21T06:15:50Z,michaelbloomberg's
2020-02-21T06:15:50Z,blood
2020-02-21T06:15:50Z,jacket
2020-02-21T06:15:50Z,air
2020-02-21T06:15:50Z,vivisection
2020-02-21T06:15:50Z,dem
2020-02-21T06:15:50Z,debate
2020-02-20T02:36:43Z,battle
2020-02-20T02:36:43Z,heart
2020-02-20T02:36:43Z,stents
2020-02-20T02:36:43Z,berniesanders
2020-02-20T02:36:43Z,michaelbloomberg
2020-02-20T02:36:43Z,demdebate
2020-02-21T03:56:54Z,michaelbloomberg’s
2020-02-21T03:56:54Z,time
2020-02-21T03:56:54Z,debate
2020-02-21T03:56:54Z,stage
2020-02-21T03:56:54Z,candidates
2020-02-21T03:56:54Z,held
2020-02-21T03:56:54Z,debates
2020-02-21T03:56:54Z,wealthy
2020-02-21T03:56:54Z,he’s
2020-02-21T03:56:54Z,intelligent
2020-02-21T03:56:54Z,smart
2020-02-21T03:56:54Z,unlike
2020-02-21T03:56:54Z,idiot
2020-02-21T03:56:54Z,billionaire
2020-02-21T03:56:54Z,white
2020-02-21T03:56:54Z,house
2020-02-21T03:56:54Z,let’s
2020-02-21T03:56:54Z,bloomberg
2020-02-21T03:56:54Z,chance
2020-02-21T03:56:54Z,hear
2020-02-21T03:56:31Z,bloomberg's
2020-02-21T03:56:31Z,mouth
2020-02-21T03:56:31Z,shovel
2020-02-21T03:56:31Z,digging
2020-02-21T03:56:31Z,grave
2020-02-21T03:56:31Z,fast
2020-02-21T03:56:31Z,michaelbloomberg
2020-02-21T02:20:35Z,elizabethwarren2020
2020-02-21T02:20:35Z,slam
2020-02-21T02:20:35Z,michaelbloomberg
2020-02-21T02:20:35Z,skeletons
2020-02-21T02:20:35Z,closet
2020-02-21T02:20:35Z,children
2020-02-21T02:20:35Z,public
2020-02-21T02:20:35Z,schools
2020-02-21T02:20:35Z,indian
2020-02-21T02:20:35Z,heritage
2020-02-21T02:20:35Z,past
2020-02-21T02:20:35Z,proud
2020-02-21T02:20:35Z,change
2020-02-21T02:20:35Z,horse
2020-02-21T02:16:51Z,michaelbloomberg
2020-02-21T02:16:51Z,fathorsefacelesbians
2020-02-21T02:16:51Z,hmmm
2020-02-21T02:16:51Z,misogynistic
2020-02-21T02:08:10Z,fatbroad
2020-02-21T02:08:10Z,horsefacelesbian
2020-02-21T02:08:10Z,michaelbloomberg
2020-02-21T02:08:10Z,thursdaywisdom
2020-02-21T02:08:10Z,endorse
2020-02-21T02:08:10Z,candidate
2020-02-21T02:08:10Z,elizabeth
2020-02-21T02:08:10Z,warren
2020-02-21T01:45:55Z,centre
2020-02-21T01:45:55Z,left
2020-02-21T01:45:55Z,soc
2020-02-21T01:45:55Z,dem
2020-02-21T01:45:55Z,berniesanders
2020-02-21T01:45:55Z,hypocrite
2020-02-21T01:45:55Z,accumulating
2020-02-21T01:45:55Z,couple
2020-02-21T01:45:55Z,million
2020-02-21T01:45:55Z,dollars
2020-02-21T01:45:55Z,decades
2020-02-21T01:45:55Z,hypocrites
2020-02-21T01:45:55Z,people
2020-02-21T01:45:55Z,change
2020-02-21T01:45:55Z,politics
2020-02-21T01:45:55Z,politically
2020-02-21T01:45:55Z,convenient
2020-02-21T01:45:55Z,republicans
2020-02-21T01:45:55Z,michaelbloomberg
2020-02-21T01:45:55Z,elizabethwarren
2020-02-21T01:23:44Z,democratic
2020-02-21T01:23:44Z,presidential
2020-02-21T01:23:44Z,candidates
2020-02-21T01:23:44Z,spend
2020-02-21T01:23:44Z,money
2020-02-21T01:23:44Z,michaelbloomberg
2020-02-21T01:23:44Z,access
2020-02-21T01:23:44Z,funds
2020-02-21T01:23:44Z,thinking
2020-02-21T01:23:44Z,cheating
2020-02-20T19:45:40Z,hey
2020-02-20T19:45:40Z,hillary
2020-02-20T19:45:40Z,thinking
2020-02-20T19:45:40Z,hitching
2020-02-20T19:45:40Z,fading
2020-02-20T19:45:40Z,star
2020-02-20T19:45:40Z,michaelbloomberg
2020-02-15T15:59:28Z,wtf
2020-02-15T15:59:28Z,michaelbloomberg
2020-02-15T15:59:28Z,time
2020-02-15T15:59:28Z,loser
2020-02-15T15:59:28Z,hillary
2020-02-15T15:59:28Z,running
2020-02-15T15:59:28Z,mate
2020-02-15T15:59:28Z,rich
2020-02-15T15:59:28Z,white
2020-02-15T15:59:28Z,yorkers
2020-02-15T15:59:28Z,berniesanders
2020-02-15T15:59:28Z,supporters
2020-02-15T15:59:28Z,ticked
2020-02-15T15:59:28Z,nominated
2020-02-15T15:59:28Z,berserk
2020-02-15T15:59:28Z,hillary
2020-02-15T15:59:28Z,derailed
2020-02-15T15:59:28Z,bernie
2020-02-15T15:59:28Z,2016
2020-02-15T15:59:28Z,ticket
2020-02-16T20:30:59Z,michaelbloomberg
2020-02-16T20:30:59Z,mayor
2020-02-16T20:30:59Z,nyc
2020-02-16T20:30:59Z,rudyguiliani
2020-02-16T20:30:59Z,accomplished
2020-02-16T20:30:59Z,lot
2020-02-16T20:30:59Z,nuts
2020-02-16T20:30:59Z,term
2020-02-16T20:30:59Z,limits
2020-02-16T20:30:59Z,bloomberg
2020-02-16T20:30:59Z,finegaled
2020-02-16T20:30:59Z,term
2020-02-16T20:30:59Z,mayor
2020-02-16T20:30:59Z,dem
2020-02-16T20:30:59Z,nomination
2020-02-16T20:30:59Z,special
2020-02-21T01:14:47Z,michaelbloomberg
2020-02-21T01:14:47Z,watched
2020-02-21T01:14:47Z,night's
2020-02-21T01:14:47Z,democraticdebate
2020-02-21T01:14:47Z,sign
2020-02-21T01:14:47Z,nondisclosure
2020-02-21T01:14:47Z,agreement
2020-02-21T01:14:47Z,demdebate
2020-02-21T01:14:47Z,nevadacaucus
2020-02-14T19:41:23Z,jeffbezos
2020-02-14T19:41:23Z,michaelbloomberg
2020-02-14T19:41:23Z,world
2020-02-14T19:41:23Z,hunger
2020-02-14T19:41:23Z,homelessness
2020-02-14T19:41:23Z,usa
2020-02-14T19:41:23Z,2
2020-02-14T19:41:23Z,single
2020-02-14T19:41:23Z,signed
2020-02-14T19:41:23Z,check
2020-02-21T00:53:29Z,fan
2020-02-21T00:53:29Z,michaelbloomberg
2020-02-21T00:53:29Z,gonna
2020-02-21T00:53:29Z,hate
2020-02-21T00:53:29Z,wealth
2020-02-20T02:47:41Z,michaelbloomberg
2020-02-20T02:47:41Z,beat
2020-02-20T02:47:41Z,donaldtrump
2020-02-20T02:47:41Z,donald
2020-02-20T02:47:41Z,trump
2020-02-20T02:47:41Z,demdebate
2020-02-20T03:17:58Z,everyone's
2020-02-20T03:17:58Z,berniesanders
2020-02-20T03:17:58Z,untouched
2020-02-20T03:17:58Z,healthcare
2020-02-20T03:17:58Z,plan
2020-02-20T03:17:58Z,attacked
2020-02-20T03:17:58Z,behavior
2020-02-20T03:17:58Z,supporters
2020-02-20T03:17:58Z,attacked
2020-02-20T03:17:58Z,attacks
2020-02-20T03:17:58Z,michaelbloomberg
2020-02-20T03:17:58Z,memorable
2020-02-20T03:17:58Z,sanders
2020-02-20T03:17:58Z,lucky
2020-02-20T03:17:58Z,bloomberg
2020-02-20T03:17:58Z,scapegoat
2020-02-20T03:17:58Z,tonight
2020-02-20T03:17:58Z,demdebate
2020-02-20T02:45:37Z,michaelbloomberg
2020-02-20T02:45:37Z,joining
2020-02-20T02:45:37Z,democraticprimary
2020-02-20T02:45:37Z,throwing
2020-02-20T02:45:37Z,edandtammy
2020-02-20T02:45:37Z,thecirclenetflix
2020-02-20T02:29:53Z,stop
2020-02-20T02:29:53Z,frisks
2020-02-20T02:29:53Z,cut
2020-02-20T02:29:53Z,95
2020-02-20T02:29:53Z,michaelbloomberg
2020-02-20T02:29:53Z,5
2020-02-20T02:29:53Z,demdebate
2020-02-20T02:05:24Z,winner
2020-02-20T02:05:24Z,tonight
2020-02-20T02:05:24Z,loser
2020-02-20T02:05:24Z,michaelbloomberg
2020-02-20T02:05:24Z,demdebate
2020-02-20T02:44:59Z,joke
2020-02-20T02:44:59Z,told
2020-02-20T02:44:59Z,michaelbloomberg
2020-02-20T02:44:59Z,elizabethwarren
2020-02-20T02:41:18Z,weeks
2020-02-20T02:41:18Z,alright
2020-02-20T02:41:18Z,people
2020-02-20T02:41:18Z,ready
2020-02-20T02:41:18Z,michaelbloomberg
2020-02-20T02:41:18Z,tax
2020-02-20T02:41:18Z,receipts
2020-02-20T02:41:18Z,demdebate
2020-02-20T02:04:07Z,bloomberg
2020-02-20T02:04:07Z,deal
2020-02-20T02:04:07Z,tonight
2020-02-20T02:04:07Z,republican
2020-02-20T02:04:07Z,history
2020-02-20T02:04:07Z,money
2020-02-20T02:04:07Z,stop
2020-02-20T02:04:07Z,frisk
2020-02-20T02:04:07Z,demdebates
2020-02-20T02:04:07Z,michaelbloomberg
2020-02-20T02:10:06Z,republican
2020-02-20T02:10:06Z,record
2020-02-20T02:10:06Z,petebuttigieg
2020-02-20T02:10:06Z,michaelbloomberg
2020-02-20T02:10:06Z,demdebate
2020-02-20T02:03:11Z,stop
2020-02-20T02:03:11Z,frisk
2020-02-20T02:03:11Z,brought
2020-02-20T02:03:11Z,demdebate
2020-02-20T02:03:11Z,berniesanders2020
2020-02-20T02:03:11Z,michaelbloomberg
2020-02-20T02:42:45Z,lots
2020-02-20T02:42:45Z,lots
2020-02-20T02:42:45Z,women
2020-02-20T02:42:45Z,responsibilities
2020-02-20T02:42:45Z,sounds
2020-02-20T02:42:45Z,awful
2020-02-20T02:42:45Z,lot
2020-02-20T02:42:45Z,potus
2020-02-20T02:42:45Z,donaldtrump
2020-02-20T02:42:45Z,michaelbloomberg
2020-02-20T02:42:45Z,demdebate
2020-02-20T02:47:12Z,partyunity
2020-02-20T02:47:12Z,michaelbloomberg
2020-02-20T02:47:12Z,demdebate
2020-02-20T02:05:08Z,aaaaand
2020-02-20T02:05:08Z,money
2020-02-20T02:05:08Z,treatment
2020-02-20T02:05:08Z,women
2020-02-20T02:05:08Z,demdebate
2020-02-20T02:05:08Z,elizabethwarren2020
2020-02-20T02:05:08Z,michaelbloomberg
2020-02-21T00:26:20Z,michaelbloomberg
2020-02-21T00:26:20Z,told
2020-02-21T00:26:20Z,police
2020-02-21T00:26:20Z,morning
2020-02-21T00:26:20Z,nigerians
2020-02-21T00:26:20Z,maga
2020-02-21T00:26:20Z,hats
2020-02-21T00:26:20Z,beat
2020-02-21T00:26:20Z,ass
2020-02-21T00:26:20Z,night
2020-02-21T00:26:20Z,police
2020-02-21T00:26:20Z,suspect
2020-02-21T00:26:20Z,70
2020-02-21T00:26:20Z,white
2020-02-21T00:26:20Z,woman
2020-02-21T00:26:20Z,democraticdebate
2020-02-21T00:26:20Z,bloomberg
2020-02-21T00:26:20Z,elizabethwarren
2020-02-21T00:26:20Z,justiceformikey
2020-02-20T23:30:43Z,michaelbloomberg
2020-02-20T23:30:43Z,bad
2020-02-20T23:30:43Z,care
2020-02-20T23:30:43Z,donaldtrump
2020-02-20T23:30:43Z,care
2020-02-20T23:30:43Z,bloomberg
2020-02-20T23:30:43Z,trump
2020-02-20T23:30:43Z,sense
2020-02-17T01:19:54Z,michaelbloomberg
2020-02-17T01:19:54Z,challenged
2020-02-17T01:19:54Z,fronts
2020-02-17T01:19:54Z,don’t
2020-02-17T01:19:54Z,care
2020-02-17T01:19:54Z,beat
2020-02-17T01:19:54Z,trump
2020-02-17T01:19:54Z,don’t
2020-02-17T01:19:54Z,care
2020-02-17T01:19:54Z,isn’t
2020-02-17T01:19:54Z,sleazeball
2020-02-17T01:19:54Z,trump
2020-02-17T01:19:54Z,don’t
2020-02-17T01:19:54Z,care
2020-02-20T23:16:23Z,michael
2020-02-20T23:16:23Z,bloomberg
2020-02-20T23:16:23Z,beat
2020-02-20T23:16:23Z,wrecking
2020-02-20T23:16:23Z,ball
2020-02-20T23:16:23Z,night
2020-02-20T23:16:23Z,asshole
2020-02-20T23:16:23Z,feels
2020-02-20T23:16:23Z,richdaddy
2020-02-20T23:16:23Z,michaelbloomberg
2020-02-20T23:16:23Z,demdebate2020
2020-02-20T23:01:51Z,michaelbloomberg
2020-02-20T23:01:51Z,befriend
2020-02-20T23:01:51Z,killer
2020-02-20T23:01:51Z,mike
2020-02-20T23:01:51Z,type
2020-02-20T23:01:51Z,pump
2020-02-20T23:01:51Z,street
2020-02-20T23:01:51Z,cred
2020-02-20T23:01:51Z,democraticdebate
2020-02-20T23:01:51Z,demdebate2020
2020-02-20T22:56:30Z,berniesanders2020
2020-02-20T22:56:30Z,money
2020-02-20T22:56:30Z,37
2020-02-20T22:56:30Z,times
2020-02-20T22:56:30Z,michaelbloomberg
2020-02-20T22:56:30Z,money
2020-02-20T22:56:30Z,buying
2020-02-20T22:56:30Z,presidency
2020-02-20T22:56:30Z,don’t
2020-02-20T22:56:30Z,difference
2020-02-20T22:56:30Z,giving
2020-02-20T22:56:30Z,bloomberg
2020-02-20T22:56:30Z,shit
2020-02-20T22:56:30Z,money
2020-02-20T22:56:30Z,money
2020-02-20T22:49:18Z,democrat
2020-02-20T22:49:18Z,debate
2020-02-20T22:49:18Z,upstart
2020-02-20T22:49:18Z,candidate
2020-02-20T22:49:18Z,michaelbloomberg
2020-02-20T22:49:18Z,rid
2020-02-20T22:49:18Z,fracking
2020-02-20T22:49:18Z,awhile
2020-02-20T22:49:18Z,renewables
2020-02-20T22:01:49Z,michaelbloomberg
2020-02-20T22:01:49Z,rid
2020-02-20T22:01:49Z,gop'strump
2020-02-20T22:01:49Z,race
2020-02-20T22:01:49Z,fortune
2020-02-20T22:01:49Z,amyklobuchar
2020-02-20T22:01:49Z,message
2020-02-20T22:01:49Z,america
2020-02-20T22:01:49Z,mother's
2020-02-20T22:01:49Z,hand
2020-02-20T22:01:49Z,bring
2020-02-20T22:01:49Z,nation
2020-02-20T02:47:46Z,michaelbloomberg
2020-02-20T02:47:46Z,nondisclosureagreementswithwomenemployees
2020-02-20T02:47:46Z,hesoutofthegame
2020-02-20T02:47:46Z,bloombergisaracistwhoalsohateswomen
2020-02-20T21:14:53Z,michaelbloomberg
2020-02-20T21:14:53Z,hang
2020-02-20T21:14:53Z,em
2020-02-20T21:14:53Z,hell
2020-02-20T21:12:02Z,michaelbloomberg
2020-02-20T21:12:02Z,basically
2020-02-20T21:12:02Z,500million
2020-02-20T21:12:02Z,money
2020-02-20T21:12:02Z,fire
2020-02-20T21:12:02Z,pit
2020-02-20T21:12:02Z,burned
2020-02-20T21:12:02Z,money
2020-02-20T21:12:02Z,debate
2020-02-20T21:12:02Z,night
2020-02-20T21:12:02Z,appears
2020-02-20T21:12:02Z,unelectable
2020-02-20T20:34:15Z,michaelbloomberg
2020-02-20T20:34:15Z,won
2020-02-20T20:34:15Z,candidate
2020-02-20T20:34:15Z,trump
2020-02-20T20:34:15Z,klobuchar
2020-02-20T20:34:15Z,mayorpete
2020-02-20T20:34:15Z,lost
2020-02-20T20:34:15Z,nastiness
2020-02-20T20:34:15Z,night
2020-02-20T20:34:15Z,nevadadebate
2020-02-20T01:29:04Z,michael
2020-02-20T01:29:04Z,bloomberg
2020-02-20T01:29:04Z,beat
2020-02-20T01:29:04Z,donald
2020-02-20T01:29:04Z,trump
2020-02-20T01:29:04Z,2020
2020-02-20T01:29:04Z,bloomberg
2020-02-20T01:29:04Z,trump
2020-02-20T01:29:04Z,election2020
2020-02-20T01:29:04Z,survey
2020-02-20T01:29:04Z,tech
2020-02-20T01:29:04Z,poll
2020-02-20T01:29:04Z,polls
2020-02-20T01:29:04Z,vikez
2020-02-20T01:29:04Z,michaelbloomberg
2020-02-20T01:29:04Z,news
2020-02-20T19:51:08Z,learned
2020-02-20T19:51:08Z,night’s
2020-02-20T19:51:08Z,debate
2020-02-20T19:51:08Z,mike
2020-02-20T19:51:08Z,bloomberg
2020-02-20T19:51:08Z,essentially
2020-02-20T19:51:08Z,james
2020-02-20T19:51:08Z,stockdale
2020-02-20T19:51:08Z,money
2020-02-20T19:51:08Z,michaelbloomberg
2020-02-20T19:51:08Z,democraticdebate
2020-02-15T22:25:08Z,i’m
2020-02-15T22:25:08Z,pretty
2020-02-15T22:25:08Z,michaelbloomberg
2020-02-15T22:25:08Z,alive
2020-02-15T22:25:08Z,weekend
2020-02-15T22:25:08Z,bernie’s
2020-02-15T22:25:08Z,situation
2020-02-15T22:25:08Z,hillary
2020-02-15T22:25:08Z,clinton
2020-02-15T22:25:08Z,debbie
2020-02-15T22:25:08Z,wasserman
2020-02-15T22:25:08Z,shultz
2020-02-15T22:25:08Z,propping
2020-02-15T22:25:08Z,shake
2020-02-15T22:25:08Z,mouths
2020-02-15T22:25:08Z,dogs
2020-02-15T22:25:08Z,eat
2020-02-15T22:25:08Z,ice
2020-02-15T22:25:08Z,cream
2020-02-20T19:42:09Z,michaelbloomberg
2020-02-20T19:42:09Z,lost
2020-02-20T19:42:09Z,started
2020-02-20T19:42:09Z,business
2020-02-20T19:42:09Z,line
2020-02-20T19:42:09Z,business
2020-02-20T19:42:09Z,pure
2020-02-20T19:42:09Z,neoliberal
2020-02-20T19:38:49Z,michaelbloomberg
2020-02-20T19:38:49Z,sexual
2020-02-20T19:38:49Z,predator
2020-02-20T19:38:49Z,democratdebate
2020-02-20T19:38:49Z,whitehouse
2020-02-20T19:38:49Z,election2020
2020-02-20T19:38:49Z,elizabethwarren
2020-02-20T19:38:49Z,berniesanders
2020-02-20T19:22:20Z,soy
2020-02-20T19:22:20Z,neoyorkino
2020-02-20T19:22:20Z,sé
2020-02-20T19:22:20Z,como
2020-02-20T19:22:20Z,enfrentarme
2020-02-20T19:22:20Z,neoyorkino
2020-02-20T19:22:20Z,arrogante
2020-02-20T19:22:20Z,dice
2020-02-20T19:22:20Z,michaelbloomberg
2020-02-20T19:22:20Z,sobre
2020-02-20T19:22:20Z,donaldtrump
2020-02-20T19:22:20Z,parece
2020-02-20T19:22:20Z,darse
2020-02-20T19:22:20Z,cuenta
2020-02-20T19:22:20Z,de
2020-02-20T19:22:20Z,su
2020-02-20T19:22:20Z,declaración
2020-02-20T19:22:20Z,es
2020-02-20T19:22:20Z,bastante
2020-02-20T19:22:20Z,arrogante
2020-02-20T19:22:20Z,eeuu
2020-02-20T18:37:21Z,election2020
2020-02-20T18:37:21Z,berniesanders
2020-02-20T18:37:21Z,michaelbloomberg
2020-02-20T18:37:21Z,prefer
2020-02-20T18:37:21Z,woman
2020-02-20T18:37:21Z,it'a
2020-02-20T18:37:21Z,king
2020-02-20T18:37:21Z,time
2020-02-20T18:37:21Z,lead
2020-02-20T18:37:21Z,forward
2020-02-20T18:37:21Z,vote
