created_at,word
2020-02-23T23:50:51Z,sorkin
2020-02-23T23:50:51Z,fan
2020-02-23T23:50:51Z,fiction
2020-02-23T23:50:51Z,petebuttigieg
2020-02-23T23:50:51Z,berniebeatstrump
2020-02-23T23:39:55Z,powerbottompete
2020-02-23T23:39:55Z,butt
2020-02-23T23:39:55Z,buttigieg
2020-02-23T23:39:55Z,buttigieg
2020-02-23T23:39:55Z,petebuttigieg
2020-02-23T23:39:55Z,petethecheat
2020-02-23T23:39:55Z,petesbillionaires
2020-02-23T23:29:22Z,votebluenomatterwho
2020-02-23T23:29:22Z,votebluenomatterwho2020
2020-02-23T23:29:22Z,anyonebuttrump2020
2020-02-23T23:29:22Z,berniesanders
2020-02-23T23:29:22Z,petebuttigieg
2020-02-23T23:29:22Z,joebiden
2020-02-23T23:29:22Z,amyklobuchar
2020-02-23T23:29:22Z,elizabethwarren
2020-02-23T23:29:22Z,mikebloomberg
2020-02-23T23:16:37Z,petebuttigieg
2020-02-23T23:16:37Z,furious
2020-02-23T23:16:37Z,celtics
2020-02-23T23:16:37Z,bench
2020-02-23T23:16:37Z,call
2020-02-23T23:16:37Z,lakers
2020-02-23T23:16:37Z,nba
2020-02-23T23:16:37Z,lakersvsceltics
2020-02-23T23:00:03Z,petebuttigieg
2020-02-23T23:00:03Z,gained
2020-02-23T23:00:03Z,918
2020-02-23T23:00:03Z,twitter
2020-02-23T23:00:03Z,followers
2020-02-23T23:00:03Z,6
2020-02-23T23:00:03Z,hours
2020-02-23T23:00:03Z,0.0529
2020-02-23T23:00:03Z,increase
2020-02-23T23:00:03Z,current
2020-02-23T23:00:03Z,count
2020-02-23T23:00:03Z,"1,734,419"
2020-02-23T23:00:03Z,followers
2020-02-23T23:00:03Z,2020election
2020-02-23T22:14:47Z,isn’t
2020-02-23T22:14:47Z,fight
2020-02-23T22:14:47Z,lies
2020-02-23T22:14:47Z,fight
2020-02-23T22:14:47Z,petebuttigieg
2020-02-23T22:14:47Z,contrasting
2020-02-23T22:14:47Z,sen
2020-02-23T22:14:47Z,sanders
2020-02-23T22:14:47Z,teampete
2020-02-23T22:13:06Z,berniesanders2020
2020-02-23T22:13:06Z,front
2020-02-23T22:13:06Z,runner
2020-02-23T22:13:06Z,petebuttigieg
2020-02-23T22:13:06Z,arguing
2020-02-23T22:13:06Z,unite
2020-02-23T22:13:06Z,party
2020-02-23T22:13:06Z,hypocritepete
2020-02-23T22:13:06Z,falseunity
2020-02-23T22:07:40Z,county
2020-02-23T22:07:40Z,entire
2020-02-23T22:07:40Z,united
2020-02-23T22:07:40Z,america
2020-02-23T22:07:40Z,time
2020-02-23T22:07:40Z,afford
2020-02-23T22:07:40Z,2
2020-02-23T22:07:40Z,bedroom
2020-02-23T22:07:40Z,apartment
2020-02-23T22:07:40Z,pete
2020-02-23T22:07:40Z,buttigieg
2020-02-23T22:07:40Z,petebuttigieg
2020-02-23T21:47:21Z,bluewave
2020-02-23T21:47:21Z,resist
2020-02-23T21:47:21Z,voteblue
2020-02-23T21:47:21Z,notmypresident
2020-02-23T21:47:21Z,impeachtrump
2020-02-23T21:47:21Z,vote
2020-02-23T21:47:21Z,democrats
2020-02-23T21:47:21Z,trump
2020-02-23T21:47:21Z,fucktrump
2020-02-23T21:47:21Z,dumptrump
2020-02-23T21:47:21Z,politics
2020-02-23T21:47:21Z,liarinchief
2020-02-23T21:47:21Z,impeach
2020-02-23T21:47:21Z,theresistance
2020-02-23T21:47:21Z,petebuttigieg
2020-02-23T21:47:21Z,prochoice
2020-02-23T21:47:21Z,bloomberg
2020-02-23T21:47:21Z,mikebloomberg
2020-02-23T21:47:21Z,liberal
2020-02-23T21:47:21Z,obamacare
2020-02-23T21:47:21Z,election
2020-02-23T21:47:21Z,womensrights
2020-02-23T21:47:21Z,redwave
2020-02-23T21:47:21Z,treason
2020-02-23T21:47:21Z,amyklobuchar
2020-02-23T21:10:58Z,demdebate
2020-02-23T21:10:58Z,discussed
2020-02-23T21:10:58Z,petebuttigieg
2020-02-23T21:10:58Z,frightening
2020-02-23T21:10:58Z,medicareforallwhowantit
2020-02-23T21:10:58Z,plan
2020-02-23T21:10:58Z,greedy
2020-02-23T21:10:58Z,piece
2020-02-23T21:10:58Z,medicareforallwhowantit
2020-02-23T21:10:58Z,trump's
2020-02-23T21:10:58Z,plan
2020-02-23T21:10:58Z,continue
2020-02-23T21:10:58Z,subsidizing
2020-02-23T21:10:58Z,privateinsurance
2020-02-23T21:10:58Z,corporations
2020-02-23T21:10:58Z,expanding
2020-02-23T21:10:58Z,financial
2020-02-23T21:10:58Z,authority
2020-02-23T21:10:58Z,wallets
2020-02-23T20:57:44Z,collective
2020-02-23T20:57:44Z,duty
2020-02-23T20:57:44Z,trump
2020-02-23T20:57:44Z,office
2020-02-23T20:57:44Z,byanymeansnecessary
2020-02-23T20:57:44Z,countryoverparty
2020-02-23T20:57:44Z,defeattrump
2020-02-23T20:57:44Z,defendourdemocracy
2020-02-23T20:57:44Z,berniesanders
2020-02-23T20:57:44Z,petebuttigieg
2020-02-23T20:57:44Z,joebiden
2020-02-23T20:57:44Z,elizabethwarren
2020-02-23T20:57:44Z,votebluenomatterwho
2020-02-23T20:57:44Z,voteblue
2020-02-23T20:57:44Z,vote
2020-02-23T20:57:44Z,democrats2020
2020-02-23T20:57:44Z,trumpisanationalsecuritythreat
2020-02-23T20:56:37Z,elizabethwarren
2020-02-23T20:56:37Z,berniesanders
2020-02-23T20:56:37Z,petebuttigieg
2020-02-23T20:56:37Z,stance
2020-02-23T20:56:37Z,helping
2020-02-23T20:56:37Z,chronic
2020-02-23T20:56:37Z,pain
2020-02-23T20:56:37Z,patients
2020-02-23T20:56:37Z,access
2020-02-23T20:56:37Z,opioid
2020-02-23T20:56:37Z,pain
2020-02-23T20:56:37Z,medication
2020-02-23T20:56:37Z,today’s
2020-02-23T20:56:37Z,climate
2020-02-23T20:56:37Z,opioid
2020-02-23T20:56:37Z,hysteria
2020-02-23T20:56:37Z,hundreds
2020-02-23T20:56:37Z,thousands
2020-02-23T20:56:37Z,pain
2020-02-23T20:56:37Z,patients
2020-02-23T20:56:37Z,cast
2020-02-23T20:56:37Z,vote
2020-02-23T20:56:37Z,based
2020-02-23T20:56:37Z,information
2020-02-23T20:53:59Z,obama
2020-02-23T20:53:59Z,charisma
2020-02-23T20:53:59Z,freaking
2020-02-23T20:53:59Z,doofus
2020-02-23T20:53:59Z,petebuttigieg
2020-02-23T20:52:47Z,pete
2020-02-23T20:52:47Z,buttigeig
2020-02-23T20:52:47Z,rally
2020-02-23T20:52:47Z,virginia
2020-02-23T20:52:47Z,people
2020-02-23T20:52:47Z,droves
2020-02-23T20:52:47Z,peteforpresident
2020-02-23T20:52:47Z,petebuttigieg
2020-02-23T20:52:47Z,peteforamerica
2020-02-23T20:52:47Z,mayorpete
2020-02-23T20:49:55Z,pete
2020-02-23T20:49:55Z,buttigieg
2020-02-23T20:49:55Z,phrasemonger
2020-02-23T20:49:55Z,buttigieg
2020-02-23T20:49:55Z,petebuttigieg
2020-02-23T20:38:33Z,guy
2020-02-23T20:38:33Z,petebuttigieg
2020-02-23T20:38:33Z,bugged
2020-02-23T20:38:33Z,finger
2020-02-23T20:38:33Z,read
2020-02-23T20:38:33Z,neural
2020-02-23T20:38:33Z,network
2020-02-23T20:38:33Z,trained
2020-02-23T20:38:33Z,west
2020-02-23T20:38:33Z,wing
2020-02-23T20:38:33Z,episodes
2020-02-23T20:38:33Z,yup
2020-02-23T20:38:33Z,robot
2020-02-23T20:38:33Z,built
2020-02-23T20:38:33Z,specifically
2020-02-23T20:38:33Z,politics
2020-02-23T20:36:42Z,petebuttigieg
2020-02-23T20:36:42Z,hope
2020-02-23T20:36:42Z,win
2020-02-23T20:36:42Z,pete
