created_at,word
2020-02-24T02:42:23Z,berniesanders
2020-02-24T02:45:49Z,bernie
2020-02-24T02:45:49Z,bros
2020-02-24T02:45:49Z,narrative
2020-02-24T02:45:49Z,cart
2020-02-24T02:45:49Z,horse
2020-02-24T02:45:49Z,bullshit
2020-02-24T02:45:49Z,berniesanders
2020-02-24T02:45:49Z,notmeus
2020-02-24T02:45:49Z,berniebeatstrump
2020-02-24T02:45:49Z,berniebros
2020-02-24T02:45:49Z,bernieorbust
2020-02-24T02:45:49Z,berniewins
2020-02-24T02:45:12Z,honest
2020-02-24T02:45:12Z,berniesanders
2020-02-24T02:45:12Z,nominally
2020-02-24T02:45:12Z,jewish
2020-02-24T02:45:12Z,antisemetic
2020-02-24T02:45:12Z,person
2020-02-24T02:45:12Z,run
2020-02-24T02:45:12Z,president
2020-02-24T02:45:12Z,guess
2020-02-24T02:45:12Z,stalking
2020-02-24T02:45:12Z,horse
2020-02-24T02:45:12Z,ilhan
2020-02-24T02:45:12Z,omar
2020-02-24T02:45:12Z,linda
2020-02-24T02:45:12Z,sarsour
2020-02-24T02:45:12Z,rashida
2020-02-24T02:45:12Z,tliab
2020-02-24T02:45:12Z,cair
2020-02-24T02:45:12Z,defeated
2020-02-24T02:44:18Z,founding
2020-02-24T02:44:18Z,fathers
2020-02-24T02:44:18Z,rolling
2020-02-24T02:44:18Z,graves
2020-02-24T02:44:18Z,berniesanders
2020-02-24T02:44:18Z,supporters
2020-02-24T02:44:18Z,govt
2020-02-24T02:44:18Z,paychecks
2020-02-24T02:44:18Z,pay
2020-02-24T02:44:18Z,m4all
2020-02-24T02:44:18Z,costs
2020-02-24T02:44:18Z,disgusting
2020-02-24T02:44:18Z,taxationistheft
2020-02-24T01:55:59Z,trump
2020-02-24T01:55:59Z,bernie
2020-02-24T01:55:59Z,college
2020-02-24T01:55:59Z,football
2020-02-24T01:55:59Z,teams
2020-02-24T01:55:59Z,bama
2020-02-24T01:55:59Z,don’t
2020-02-24T01:55:59Z,berniesanders
2020-02-24T01:55:59Z,bama
2020-02-24T02:41:31Z,fuck
2020-02-24T02:41:31Z,fidelcastro
2020-02-24T02:41:31Z,fuck
2020-02-24T02:41:31Z,berniesanders
2020-02-24T02:16:27Z,berniesanders
2020-02-24T02:16:27Z,lt
2020-02-24T02:16:27Z,offers
2020-02-24T02:16:27Z,opportunity
2020-02-24T02:16:27Z,raise
2020-02-24T02:16:27Z,america's
2020-02-24T02:16:27Z,standards
2020-02-24T02:16:27Z,enjoyed
2020-02-24T02:16:27Z,civilized
2020-02-24T02:16:27Z,world
2020-02-24T02:16:27Z,gt
2020-02-24T02:16:27Z,conservative
2020-02-24T02:16:27Z,democrats
2020-02-24T02:16:27Z,lt
2020-02-24T02:16:27Z,run
2020-02-24T02:16:27Z,screaming
2020-02-24T02:16:27Z,night
2020-02-24T02:16:27Z,gt
2020-02-24T02:40:50Z,99
2020-02-24T02:40:50Z,voting
2020-02-24T02:40:50Z,bernie
2020-02-24T02:40:50Z,populace
2020-02-24T02:40:50Z,believes
2020-02-24T02:40:50Z,socialist
2020-02-24T02:40:50Z,label
2020-02-24T02:40:50Z,media
2020-02-24T02:40:50Z,white
2020-02-24T02:40:50Z,class
2020-02-24T02:40:50Z,cares
2020-02-24T02:40:50Z,psychological
2020-02-24T02:40:50Z,wages
2020-02-24T02:40:50Z,real
2020-02-24T02:40:50Z,economic
2020-02-24T02:40:50Z,wages
2020-02-24T02:40:50Z,du
2020-02-24T02:40:50Z,bois
2020-02-24T02:40:50Z,berniesanders
2020-02-24T02:40:50Z,biden2020
2020-02-24T02:40:50Z,klobuchar2020
2020-02-24T02:40:50Z,trump2020
2020-02-24T02:40:09Z,wheres
2020-02-24T02:40:09Z,tweet
2020-02-24T02:40:09Z,dangan
2020-02-24T02:40:09Z,ronpa
2020-02-24T02:40:09Z,voice
2020-02-24T02:40:09Z,berniesanders
2020-02-24T02:38:58Z,voting
2020-02-24T02:38:58Z,bernie
2020-02-24T02:38:58Z,sanders
2020-02-24T02:38:58Z,ca
2020-02-24T02:38:58Z,primary
2020-02-24T02:38:58Z,gotta
2020-02-24T02:38:58Z,"1,991"
2020-02-24T02:38:58Z,dems
2020-02-24T02:38:58Z,steal
2020-02-24T02:38:58Z,nomination
2020-02-24T02:38:58Z,bernie2020
2020-02-24T02:38:58Z,berniesanders
2020-02-24T02:38:58Z,berniesquad
2020-02-24T02:38:58Z,feelthebern
2020-02-24T02:38:56Z,advertisers
2020-02-24T02:38:56Z,stop
2020-02-24T02:38:56Z,attempting
2020-02-24T02:38:56Z,normalize
2020-02-24T02:38:56Z,women
2020-02-24T02:38:56Z,hijabs
2020-02-24T02:38:56Z,familyguy
2020-02-24T02:38:56Z,cnn
2020-02-24T02:38:56Z,msnbc
2020-02-24T02:38:56Z,berniesanders
2020-02-24T02:38:37Z,race
2020-02-24T02:38:37Z,blacklivesmatter
2020-02-24T02:38:37Z,feminism
2020-02-24T02:38:37Z,cnn
2020-02-24T02:38:37Z,trump
2020-02-24T02:38:37Z,islam
2020-02-24T02:38:37Z,hillaryclinton
2020-02-24T02:38:37Z,berniesanders
2020-02-24T02:38:37Z,itsoktobewhite
2020-02-24T02:38:37Z,alllivesmatter
2020-02-24T02:36:12Z,i’ve
2020-02-24T02:36:12Z,realize
2020-02-24T02:36:12Z,dem
2020-02-24T02:36:12Z,establishment
2020-02-24T02:36:12Z,don’t
2020-02-24T02:36:12Z,trust
2020-02-24T02:36:12Z,actual
2020-02-24T02:36:12Z,voters
2020-02-24T02:36:12Z,period
2020-02-24T02:36:12Z,berniesanders
2020-02-24T02:36:12Z,berniewonnevada
2020-02-24T02:35:03Z,berniesanders
2020-02-24T02:35:03Z,fundamentally
2020-02-24T02:35:03Z,opposed
2020-02-24T02:35:03Z,united
2020-02-24T02:35:03Z,america
2020-02-24T02:35:03Z,fucking
2020-02-24T02:35:03Z,wake
2020-02-24T02:35:03Z,fuck
2020-02-24T02:33:25Z,tf
2020-02-24T02:33:25Z,bloomberg
2020-02-24T02:33:25Z,warren2020
2020-02-24T02:33:25Z,berniesanders
2020-02-24T02:33:25Z,bloombebo
2020-02-24T02:33:25Z,crap
2020-02-24T02:32:29Z,vote
2020-02-24T02:32:29Z,bernie
2020-02-24T02:32:29Z,vote
2020-02-24T02:32:29Z,socialism
2020-02-24T02:32:29Z,vote
2020-02-24T02:32:29Z,post
2020-02-24T02:32:29Z,war
2020-02-24T02:32:29Z,style
2020-02-24T02:32:29Z,social
2020-02-24T02:32:29Z,democracy
2020-02-24T02:32:29Z,judgement
2020-02-24T02:32:29Z,observation
2020-02-24T02:32:29Z,berniesanders
2020-02-24T02:32:29Z,socialist
2020-02-24T02:30:10Z,claims
2020-02-24T02:30:10Z,bernie
2020-02-24T02:30:10Z,win
2020-02-24T02:30:10Z,election
2020-02-24T02:30:10Z,false
2020-02-24T02:30:10Z,trump
2020-02-24T02:30:10Z,won
2020-02-24T02:30:10Z,justly
2020-02-24T02:30:10Z,bcause
2020-02-24T02:30:10Z,faced
2020-02-24T02:30:10Z,purely
2020-02-24T02:30:10Z,establishment
2020-02-24T02:30:10Z,candidate
2020-02-24T02:30:10Z,dems
2020-02-24T02:30:10Z,anti
2020-02-24T02:30:10Z,establishment
2020-02-24T02:30:10Z,grass
2020-02-24T02:30:10Z,roots
2020-02-24T02:30:10Z,communities
2020-02-24T02:30:10Z,support
2020-02-24T02:30:10Z,trump
2020-02-24T02:30:10Z,berniesanders
2020-02-24T01:46:52Z,nevadacaucus
2020-02-24T01:46:52Z,nevada
2020-02-24T01:46:52Z,nevadacaucus2020
2020-02-24T01:46:52Z,nevadacaucuses
2020-02-24T01:46:52Z,bernie2020
2020-02-24T01:46:52Z,berniebeatstrump
2020-02-24T01:46:52Z,berniesanders
2020-02-24T01:46:52Z,bernie
2020-02-24T01:46:52Z,berniewonnv
2020-02-24T01:46:52Z,berniewon
2020-02-24T01:46:52Z,notmeus
2020-02-24T01:54:24Z,1st
2020-02-24T01:54:24Z,south
2020-02-24T01:54:24Z,carolina
2020-02-24T01:54:24Z,prediction
2020-02-24T01:54:24Z,1
2020-02-24T01:54:24Z,biden
2020-02-24T01:54:24Z,31
2020-02-24T01:54:24Z,2
2020-02-24T01:54:24Z,sanders
2020-02-24T01:54:24Z,28
2020-02-24T01:54:24Z,3
2020-02-24T01:54:24Z,steyer
2020-02-24T01:54:24Z,17
2020-02-24T01:54:24Z,4
2020-02-24T01:54:24Z,buttigieg
2020-02-24T01:54:24Z,10
2020-02-24T01:54:24Z,5
2020-02-24T01:54:24Z,warren
2020-02-24T01:54:24Z,9
2020-02-24T01:54:24Z,6
2020-02-24T01:54:24Z,klobuchar
2020-02-24T01:54:24Z,3
2020-02-24T01:54:24Z,7
2020-02-24T01:54:24Z,gabbard
2020-02-24T01:54:24Z,1
2020-02-24T01:54:24Z,8
2020-02-24T01:54:24Z,1
2020-02-24T01:54:24Z,9
2020-02-24T01:54:24Z,uncommitted
2020-02-24T01:54:24Z,0
2020-02-24T01:54:24Z,southcarolina
2020-02-24T01:54:24Z,southcarolinaforbernie
2020-02-24T01:54:24Z,bernie2020
2020-02-24T01:54:24Z,berniebeatstrump
2020-02-24T01:54:24Z,berniesanders
2020-02-24T01:54:24Z,bernieismypresident
2020-02-24T01:54:24Z,notmeus
2020-02-24T02:28:05Z,berniesanders
2020-02-24T02:28:05Z,shit
2020-02-24T02:25:46Z,berniesanders
2020-02-24T02:25:46Z,hellbent
2020-02-24T02:25:46Z,destroying
2020-02-24T02:25:46Z,america
2020-02-24T02:25:46Z,founded
2020-02-24T02:25:46Z,people
2020-02-24T02:25:46Z,supporting
2020-02-24T02:25:46Z,guy
2020-02-24T02:25:46Z,socialism
2020-02-24T02:25:46Z,fundamentally
2020-02-24T02:25:46Z,destructive
2020-02-24T02:25:46Z,60minutes
2020-02-24T02:25:22Z,berniesanders
2020-02-24T02:25:22Z,modern
2020-02-24T02:25:22Z,day
2020-02-24T02:25:22Z,real
2020-02-24T02:25:22Z,life
2020-02-24T02:25:22Z,captainamerica
2020-02-24T02:25:22Z,reasons
2020-02-24T02:25:22Z,voting
2020-02-24T02:25:22Z,berniesanders
2020-02-24T02:25:22Z,primary
2020-02-24T02:23:01Z,berniesanders
2020-02-24T02:23:01Z,donaldtrump
2020-02-24T02:23:01Z,calitalism
2020-02-24T02:23:01Z,communism
2020-02-24T02:23:01Z,socialism
2020-02-24T02:23:01Z,suffer
2020-02-24T02:23:01Z,trump
2020-02-24T02:23:01Z,sanders
2020-02-24T02:23:01Z,derangement
2020-02-24T02:23:01Z,syndrome
2020-02-24T02:23:01Z,populist
2020-02-24T02:23:01Z,fights
2020-02-24T02:23:01Z,establishment
2020-02-24T02:23:01Z,people
2020-02-24T02:22:50Z,people
2020-02-24T02:22:50Z,realize
2020-02-24T02:22:50Z,life
2020-02-24T02:22:50Z,life
2020-02-24T02:22:50Z,liberty
2020-02-24T02:22:50Z,pursuit
2020-02-24T02:22:50Z,happiness
2020-02-24T02:22:50Z,healthcare
2020-02-24T02:22:50Z,shelter
2020-02-24T02:22:50Z,food
2020-02-24T02:22:50Z,notmeus
2020-02-24T02:22:50Z,berniesanders
2020-02-24T02:22:21Z,bernie
2020-02-24T02:22:21Z,sanders
2020-02-24T02:22:21Z,illegal
2020-02-24T02:22:21Z,immigrants
2020-02-24T02:22:21Z,entitled
2020-02-24T02:22:21Z,government
2020-02-24T02:22:21Z,benefits
2020-02-24T02:22:21Z,citizens
2020-02-24T02:22:21Z,question
2020-02-24T02:22:21Z,pops
2020-02-24T02:22:21Z,pays
2020-02-24T02:22:21Z,wtf
2020-02-24T02:22:21Z,berniesanders
2020-02-24T02:22:07Z,voting
2020-02-24T02:22:07Z,berniesanders
2020-02-24T02:22:07Z,world
2020-02-24T02:22:07Z,poor
2020-02-24T02:22:07Z,doctor
2020-02-24T02:22:07Z,people
2020-02-24T02:22:07Z,bankrupt
2020-02-24T02:22:07Z,happened
2020-02-24T02:22:07Z,diagnosed
2020-02-24T02:22:07Z,cancer
2020-02-24T02:22:07Z,time
2020-02-24T02:22:07Z,single
2020-02-24T02:22:07Z,payer
2020-02-24T02:22:07Z,medicareforall
2020-02-24T02:21:42Z,berniesanders
2020-02-24T02:21:42Z,hate
2020-02-24T02:21:42Z,reaching
2020-02-24T02:21:42Z,fever
2020-02-24T02:21:42Z,pitch
2020-02-24T01:35:48Z,bernie
2020-02-24T01:35:48Z,promising
2020-02-24T01:35:48Z,free
2020-02-24T01:35:48Z,chicken
2020-02-24T01:35:48Z,pot
2020-02-24T01:35:48Z,don’t
2020-02-24T01:35:48Z,fall
2020-02-24T01:35:48Z,fellow
2020-02-24T01:35:48Z,democrats
2020-02-24T01:35:48Z,vote
2020-02-24T01:35:48Z,bernie
2020-02-24T01:35:48Z,owns
2020-02-24T01:35:48Z,3
2020-02-24T01:35:48Z,homes
2020-02-24T01:35:48Z,berniesanders
2020-02-24T01:35:48Z,southcarolinaprimary
2020-02-24T01:35:48Z,democraticprimary
2020-02-24T02:21:06Z,mike
2020-02-24T02:21:06Z,bloomberg
2020-02-24T02:21:06Z,racist
2020-02-24T02:21:06Z,women
2020-02-24T02:21:06Z,berniesanders
2020-02-24T02:21:06Z,berniewon
2020-02-24T02:21:04Z,berniesanders
2020-02-24T02:21:04Z,promising
2020-02-24T02:21:04Z,1
2020-02-24T02:21:04Z,pay
2020-02-24T02:21:04Z,fer
2020-02-24T02:21:04Z,medicare4all
2020-02-24T02:21:04Z,eerily
2020-02-24T02:21:04Z,similar
2020-02-24T02:21:04Z,trump
2020-02-24T02:21:04Z,mexico
2020-02-24T02:21:04Z,pay
2020-02-24T02:21:04Z,fer
2020-02-24T02:21:04Z,stupid
2020-02-24T02:21:04Z,wall
2020-02-24T02:21:04Z,60minutes
2020-02-24T02:20:02Z,mom
2020-02-24T02:20:02Z,political
2020-02-24T02:20:02Z,apathetic
2020-02-24T02:20:02Z,brother
2020-02-24T02:20:02Z,vote
2020-02-24T02:20:02Z,bernie
2020-02-24T02:20:02Z,march
2020-02-24T02:20:02Z,3
2020-02-24T02:20:02Z,visit
2020-02-24T02:20:02Z,anymore
2020-02-24T02:20:02Z,proud
2020-02-24T02:20:02Z,mom
2020-02-24T02:20:02Z,berniesanders
2020-02-24T02:20:02Z,democraticsocialism
2020-02-24T02:19:26Z,berniesanders
2020-02-24T02:19:26Z,appeals
2020-02-24T02:19:26Z,folks
2020-02-24T02:19:26Z,bloomberg
2020-02-24T02:19:26Z,promises
2020-02-24T02:19:26Z,base
2020-02-24T02:19:26Z,free
2020-02-24T02:19:26Z,superbiggulps
2020-02-24T02:19:26Z,bloomberg's
2020-02-24T02:19:26Z,16
2020-02-24T02:19:26Z,ounces
2020-02-24T02:19:26Z,votes
2020-02-24T02:19:26Z,change
2020-02-24T02:19:26Z,stance
2020-02-24T02:19:26Z,biggysizeit
2020-02-24T02:17:09Z,close
2020-02-24T02:17:09Z,february
2020-02-24T02:17:09Z,28415
2020-02-24T02:17:09Z,djia
2020-02-24T02:17:09Z,confirm
2020-02-24T02:17:09Z,correction
2020-02-24T02:17:09Z,hand
2020-02-24T02:17:09Z,repocrisis
2020-02-24T02:17:09Z,coronavirus
2020-02-24T02:17:09Z,berniesanders
2020-02-24T02:17:09Z,spx
2020-02-24T02:17:09Z,qqq
2020-02-24T02:17:09Z,markets
2020-02-24T02:17:09Z,stockmarkets
2020-02-24T02:17:09Z,charts
2020-02-24T02:16:20Z,_donaldson
2020-02-24T02:16:20Z,new_proletarian
2020-02-24T02:16:20Z,berniesanders
2020-02-24T02:16:20Z,travel
2020-02-24T02:16:20Z,learn
2020-02-24T02:16:20Z,mjamesom4
2020-02-24T02:16:20Z,berniesanders
2020-02-24T02:16:20Z,australia
2020-02-24T02:16:20Z,canada
2020-02-24T02:16:20Z,mike
2020-02-24T02:16:20Z,read
2020-02-24T02:16:20Z,book
2020-02-24T01:58:34Z,chris
2020-02-24T01:58:34Z,matthews
2020-02-24T01:58:34Z,fired
2020-02-24T01:58:34Z,type
2020-02-24T01:58:34Z,contentious
2020-02-24T01:58:34Z,speech
2020-02-24T01:58:34Z,dividing
2020-02-24T01:58:34Z,leave
2020-02-24T01:58:34Z,bullshit
2020-02-24T01:58:34Z,fox
2020-02-24T01:58:34Z,you’re
